evento_id,estudiante_id,trabajo_num,entregado,timestamp
07da80c9-dbb3-416d-9f92-9750b477c5ad,1,1,false,2024-04-01T14:33:56.394923
c532fc44-35c8-4589-ad91-ae3739a4afe4,2,1,false,2024-04-01T18:53:54.034291
c985279a-74fe-46ed-975d-e92fba6ce747,3,1,true,2024-03-31T18:00:18.108240
6016791d-6784-4329-ba00-2048181e80b0,4,1,true,2024-03-29T21:45:37.629044
c22b6249-fb39-4bb5-b115-482ff07751e6,5,1,true,2024-03-30T19:21:16.025797
dce79601-e01d-44e4-bc3b-68816dbca075,6,1,true,2024-04-01T01:16:51.737111
5956f11f-a115-43b3-b0ad-7741224348a7,7,1,true,2024-03-30T15:15:46.893125
2ebba4f9-dc52-403b-9810-db036683d436,8,1,true,2024-04-01T09:37:26.716697
a51a805f-19fa-4267-8131-8722431d7e44,9,1,true,2024-04-02T00:42:46.320793
4ddb61a8-57d6-42d2-9ad8-c3c8e4bc508f,10,1,true,2024-03-30T02:18:58.156745
eec96c2d-cf12-46a5-b8c3-f767e1bfc5f5,11,1,false,2024-04-02T22:24:37.401859
e413bccd-d332-40f9-994f-dd66856da09a,12,1,false,2024-04-01T01:26:31.627829
5d99b0b2-4efb-4e82-8b4d-b453a60e6c21,13,1,true,2024-03-30T23:33:39.540318
4dfb6fab-678e-41e7-940a-5fb7c969a211,14,1,true,2024-03-31T01:03:36.695251
9d17d101-3296-4720-a5c0-b3a4fa792302,15,1,false,2024-04-01T16:12:05.798545
bd70416b-1f16-40d5-b3f8-5976878a9b55,16,1,true,2024-04-02T14:22:08.293461
acdb8c3b-8d1d-4f5b-88f5-934493537f39,17,1,true,2024-03-31T10:17:22.904905
d1e34c81-bc2e-41ed-8064-630bbc6bb557,18,1,false,2024-04-01T04:02:53.582165
11496ed0-edd3-418d-b4a6-023c155633ea,19,1,true,2024-04-01T15:37:24.675519
62e369cb-e9a5-40e7-8380-c093d41ef7b6,20,1,true,2024-03-31T13:12:44.267424
8a448ed3-c375-43e9-b29d-ecad82ccdb8b,21,1,true,2024-03-31T09:39:50.157602
312f17a4-7922-4383-9c5a-e86fbdf4da1d,22,1,false,2024-03-30T20:42:34.216012
bbe8346a-0b4e-4262-8c1b-d69708a7043e,23,1,false,2024-04-02T02:54:32.042499
92077133-7281-4dbc-9495-4f7f59fab40e,24,1,true,2024-03-30T12:08:02.279960
906ee8e3-fc24-46b1-96a1-70cf9d7a02ea,25,1,true,2024-04-01T10:46:59.927971
3af5f2f7-d752-4deb-bf7f-856549b428a2,26,1,true,2024-03-31T06:00:43.125059
0cd5c9b1-ab85-4f56-a019-c43a45fb6323,27,1,true,2024-04-01T18:03:44.777891
79aa888c-d86c-425f-855c-67b7ab072465,28,1,true,2024-04-02T23:08:41.531365
4deb2875-beee-4911-bded-3045b43deb39,29,1,true,2024-04-02T10:29:35.684522
f5ec1612-6a6c-4868-822b-df2f561fe420,30,1,false,2024-03-31T18:12:34.335881
6c07da85-a955-4765-bd05-8851e37a9888,31,1,true,2024-03-31T21:01:45.146391
c411ebb7-bc68-40b2-bd34-b7fe8d1e0e93,32,1,true,2024-04-02T10:05:59.187478
ae983449-c576-4162-9e33-eca0c5960ada,33,1,false,2024-03-30T14:43:45.643398
66f96a1d-4135-4bf9-96ae-56d2dba6c44d,34,1,true,2024-03-30T02:39:46.376830
d92aaa98-46da-4748-95ca-ebbcdbb46d9f,35,1,false,2024-04-01T12:57:05.782988
8135dc58-f387-478a-99ef-67d6b6436eca,36,1,true,2024-04-01T06:40:08.036848
65b384d9-0456-4a8e-80ba-5de23ae8d463,37,1,false,2024-03-30T23:30:59.036569
0d479a69-36fc-4e09-ba95-bbe2dee8ff8f,38,1,false,2024-03-30T15:04:21.693768
179fefa6-41b8-4679-9490-1f93c37af1ff,39,1,true,2024-03-30T06:48:54.762643
60df2c8a-8f68-47bd-9d64-cb8c98a3c3a9,40,1,true,2024-04-02T20:51:08.881872
ead2bf19-1757-4e03-bfd3-b724c1c2d13c,41,1,false,2024-04-01T05:55:35.568313
9b92df13-0d07-41dc-84a8-29d4b3672b9d,42,1,true,2024-04-02T05:19:38.447768
2d569797-5464-4209-93b9-84c6146b57de,43,1,true,2024-03-31T07:07:54.184343
d7fa16c1-1358-4e84-ba1f-fe39389d513f,44,1,true,2024-04-01T00:52:12.180583
425841c6-0e35-4cf8-8b4e-771da85bdba7,45,1,false,2024-04-01T10:57:54.372270
a3e7fe12-c37e-4d36-b4ee-a8169ee28637,46,1,false,2024-03-30T12:07:13.304116
5bb4ad76-9f41-4fd2-ad56-d7be03c16878,47,1,true,2024-03-30T22:27:48.432588
0548b1c9-9d92-4d10-9e05-1a11dc2dd56c,48,1,false,2024-04-01T11:58:21.601002
a8cda675-ce82-4a03-bbb5-5baf60497cbc,49,1,false,2024-04-02T16:10:02.228514
67bffd76-69a4-49a4-a377-5d5908040093,50,1,true,2024-03-31T00:27:09.858335
b4f9d567-9d84-484a-bab3-258e833e95fb,51,1,true,2024-03-30T03:57:41.696955
d6c3e074-eb38-410f-83f9-197197737a07,52,1,false,2024-04-02T07:42:11.597725
a19425dd-b8a3-47c6-9121-5ff35ca9d5ce,53,1,true,2024-03-30T04:23:59.472976
9e977664-a677-4558-9356-0cd059abfebf,54,1,true,2024-04-01T11:53:22.876371
39fd38bb-d01b-41ae-8131-7aaf87f964c2,55,1,false,2024-03-31T07:49:23.497491
b2855a99-ed09-41ad-8d8e-fbe89b0a58a5,56,1,true,2024-03-31T04:07:59.843302
0d5a5707-e3f4-42d6-8d00-d90026af440c,57,1,false,2024-04-01T14:23:27.451207
315961d5-e294-4bc4-8252-954273976fd2,58,1,false,2024-04-01T22:10:49.587211
5fdef64a-a8ce-4b42-9add-dac8934677cf,59,1,true,2024-04-02T21:04:31.167557
52b94735-60c1-4a72-bc0b-5cf90a3aa6b7,60,1,true,2024-04-03T00:44:03.352750
12b17870-dc33-4ccb-ad3e-2e422f9692b2,61,1,false,2024-03-31T22:29:32.146177
